,date,team,opponent,moneyLine,opponentMoneyLine,spread,FG%,FG3%,FT%,REB/G,AST/G,STL/G,BLK/G,TOV/G,PF/G,PTS/G,win%,FG%_opp,FG3%_opp,FT%_opp,REB/G_opp,AST/G_opp,STL/G_opp,BLK/G_opp,TOV/G_opp,PF/G_opp,PTS/G_opp,win%_opp,home,outcome
10796,2015-12-14,San Antonio,Utah,-1400.0,800.0,-12.5,0.47769156159068865,0.3686440677966102,0.773784355179704,46.32,25.12,8.32,5.8,14.04,16.84,100.4,0.8,0.43905129619415334,0.3649789029535865,0.7357414448669202,43.27272727272727,18.40909090909091,8.5,4.909090909090909,14.181818181818182,22.40909090909091,97.81818181818181,0.45454545454545453,1,1
10797,2015-12-14,Memphis,Washington,-155.0,135.0,-3.0,0.4269717624148004,0.3080459770114943,0.8231511254019293,40.96,20.64,8.48,4.0,13.36,21.64,96.0,0.52,0.44831338411316646,0.35294117647058826,0.7528301886792453,40.86363636363637,22.636363636363637,8.863636363636363,3.5454545454545454,15.409090909090908,20.454545454545453,101.77272727272727,0.45454545454545453,1,1
10798,2015-12-15,Cleveland,Boston,-120.0,100.0,-1.0,0.4562465602641717,0.36079077429983525,0.71875,45.09090909090909,22.863636363636363,6.5,3.727272727272727,14.272727272727273,20.636363636363637,102.04545454545455,0.6818181818181818,0.4348435310602522,0.33185185185185184,0.7821011673151751,43.916666666666664,24.875,10.666666666666666,4.833333333333333,15.083333333333334,21.75,103.66666666666667,0.5833333333333334,0,1
10799,2015-12-15,Boston,Cleveland,100.0,-120.0,1.0,0.4348435310602522,0.33185185185185184,0.7821011673151751,43.916666666666664,24.875,10.666666666666666,4.833333333333333,15.083333333333334,21.75,103.66666666666667,0.5833333333333334,0.4562465602641717,0.36079077429983525,0.71875,45.09090909090909,22.863636363636363,6.5,3.727272727272727,14.272727272727273,20.636363636363637,102.04545454545455,0.6818181818181818,1,0
10800,2015-12-15,Minnesota,Denver,-260.0,220.0,-6.0,0.4465508162190627,0.33678756476683935,0.8048780487804879,44.56521739130435,20.869565217391305,6.826086956521739,4.869565217391305,14.869565217391305,23.043478260869566,102.34782608695652,0.391304347826087,0.42751113310242456,0.33570159857904086,0.7513321492007105,44.833333333333336,22.083333333333332,7.416666666666667,4.833333333333333,14.875,20.083333333333332,97.5,0.4166666666666667,1,0
10801,2015-12-15,Sacramento,Houston,-145.0,125.0,-2.5,0.45315487571701724,0.36313868613138683,0.725557461406518,44.291666666666664,24.25,8.166666666666666,3.9166666666666665,15.5,21.291666666666668,104.91666666666667,0.375,0.4352997145575642,0.3418043202033037,0.7223796033994334,43.08,21.44,10.64,5.44,16.28,21.4,104.36,0.48,1,1
10802,2015-12-15,Milwaukee,LA Lakers,-180.0,160.0,-4.0,0.4467455621301775,0.3574660633484163,0.7853107344632768,40.28,23.24,7.8,4.88,14.92,23.08,95.48,0.4,0.4121951219512195,0.32405891980360063,0.7791519434628975,42.958333333333336,18.125,7.458333333333333,4.666666666666667,13.916666666666666,20.875,97.04166666666667,0.125,0,0
10803,2015-12-15,LA Lakers,Milwaukee,160.0,-180.0,4.0,0.4121951219512195,0.32405891980360063,0.7791519434628975,42.958333333333336,18.125,7.458333333333333,4.666666666666667,13.916666666666666,20.875,97.04166666666667,0.125,0.4467455621301775,0.3574660633484163,0.7853107344632768,40.28,23.24,7.8,4.88,14.92,23.08,95.48,0.4,1,1
10804,2015-12-15,Denver,Minnesota,220.0,-260.0,6.0,0.42751113310242456,0.33570159857904086,0.7513321492007105,44.833333333333336,22.083333333333332,7.416666666666667,4.833333333333333,14.875,20.083333333333332,97.5,0.4166666666666667,0.4465508162190627,0.33678756476683935,0.8048780487804879,44.56521739130435,20.869565217391305,6.826086956521739,4.869565217391305,14.869565217391305,23.043478260869566,102.34782608695652,0.391304347826087,0,1
10805,2015-12-15,Houston,Sacramento,125.0,-145.0,2.5,0.4352997145575642,0.3418043202033037,0.7223796033994334,43.08,21.44,10.64,5.44,16.28,21.4,104.36,0.48,0.45315487571701724,0.36313868613138683,0.725557461406518,44.291666666666664,24.25,8.166666666666666,3.9166666666666665,15.5,21.291666666666668,104.91666666666667,0.375,0,0
10806,2015-12-16,Philadelphia,Atlanta,1100.0,-2500.0,13.5,0.41237600377893247,0.3204022988505747,0.7005444646098004,41.96153846153846,18.807692307692307,8.0,6.8076923076923075,17.192307692307693,21.423076923076923,90.57692307692308,0.038461538461538464,0.44993013507219376,0.34104046242774566,0.7981132075471699,41.15384615384615,24.96153846153846,9.346153846153847,5.5,14.346153846153847,17.807692307692307,99.65384615384616,0.5384615384615384,0,0
10807,2015-12-16,Detroit,Boston,-140.0,120.0,-2.5,0.42316064431867656,0.32348596750369274,0.6624605678233438,47.57692307692308,18.26923076923077,8.538461538461538,3.423076923076923,13.73076923076923,18.692307692307693,99.34615384615384,0.5384615384615384,0.43043087971274685,0.32956152758132956,0.7840909090909091,43.8,24.6,10.48,4.88,14.88,21.32,102.6,0.56,1,1
10808,2015-12-16,Memphis,Chicago,160.0,-180.0,4.0,0.43198874296435275,0.32,0.82574568288854,40.88461538461539,20.846153846153847,8.461538461538462,4.038461538461538,13.5,21.5,96.61538461538461,0.5384615384615384,0.42417926003126627,0.36645962732919257,0.7597535934291582,48.86363636363637,22.636363636363637,6.636363636363637,6.136363636363637,13.636363636363637,18.681818181818183,98.86363636363636,0.6363636363636364,0,0
10809,2015-12-16,Indiana,Dallas,-180.0,160.0,-4.0,0.4442740286298569,0.3887884267631103,0.7557117750439367,43.47826086956522,20.347826086956523,9.130434782608695,4.173913043478261,14.91304347826087,19.47826086956522,103.6086956521739,0.6086956521739131,0.4421052631578947,0.3284457478005865,0.7869127516778524,44.36,21.52,7.24,3.56,13.32,19.8,101.64,0.56,1,1
10810,2015-12-16,Boston,Detroit,120.0,-140.0,2.5,0.43043087971274685,0.32956152758132956,0.7840909090909091,43.8,24.6,10.48,4.88,14.88,21.32,102.6,0.56,0.42316064431867656,0.32348596750369274,0.6624605678233438,47.57692307692308,18.26923076923077,8.538461538461538,3.423076923076923,13.73076923076923,18.692307692307693,99.34615384615384,0.5384615384615384,0,0
10811,2015-12-16,Dallas,Indiana,160.0,-180.0,4.0,0.4421052631578947,0.3284457478005865,0.7869127516778524,44.36,21.52,7.24,3.56,13.32,19.8,101.64,0.56,0.4442740286298569,0.3887884267631103,0.7557117750439367,43.47826086956522,20.347826086956523,9.130434782608695,4.173913043478261,14.91304347826087,19.47826086956522,103.6086956521739,0.6086956521739131,0,0
10812,2015-12-16,Milwaukee,LA Clippers,600.0,-900.0,11.0,0.44770468528159013,0.35604395604395606,0.7767695099818511,40.19230769230769,23.23076923076923,7.769230769230769,4.961538461538462,14.76923076923077,22.96153846153846,95.46153846153847,0.38461538461538464,0.45524915336236094,0.33562822719449226,0.6754507628294036,42.96,22.8,7.12,5.36,13.12,21.76,102.56,0.6,0,0
10813,2015-12-16,Chicago,Memphis,-180.0,160.0,-4.0,0.42417926003126627,0.36645962732919257,0.7597535934291582,48.86363636363637,22.636363636363637,6.636363636363637,6.136363636363637,13.636363636363637,18.681818181818183,98.86363636363636,0.6363636363636364,0.43198874296435275,0.32,0.82574568288854,40.88461538461539,20.846153846153847,8.461538461538462,4.038461538461538,13.5,21.5,96.61538461538461,0.5384615384615384,1,1
10814,2015-12-16,LA Clippers,Milwaukee,-900.0,600.0,-11.0,0.45524915336236094,0.33562822719449226,0.6754507628294036,42.96,22.8,7.12,5.36,13.12,21.76,102.56,0.6,0.44770468528159013,0.35604395604395606,0.7767695099818511,40.19230769230769,23.23076923076923,7.769230769230769,4.961538461538462,14.76923076923077,22.96153846153846,95.46153846153847,0.38461538461538464,1,1
10815,2015-12-16,New York,Minnesota,-190.0,170.0,-4.5,0.42510699001426533,0.33747779751332146,0.8053097345132744,44.0,19.72,6.44,5.44,13.4,22.28,97.32,0.44,0.4473684210526316,0.3383838383838384,0.8034934497816594,44.0,20.875,6.791666666666667,4.916666666666667,14.625,23.083333333333332,102.25,0.375,1,1
10816,2015-12-16,Utah,New Orleans,-155.0,135.0,-3.0,0.4376321353065539,0.3628865979381443,0.7384898710865562,42.78260869565217,18.391304347826086,8.478260869565217,4.826086956521739,14.043478260869565,22.434782608695652,97.08695652173913,0.43478260869565216,0.4427108727450024,0.35175879396984927,0.782608695652174,42.083333333333336,21.666666666666668,7.375,4.875,13.5,21.958333333333332,101.66666666666667,0.25,1,0
10817,2015-12-16,Minnesota,New York,170.0,-190.0,4.5,0.4473684210526316,0.3383838383838384,0.8034934497816594,44.0,20.875,6.791666666666667,4.916666666666667,14.625,23.083333333333332,102.25,0.375,0.42510699001426533,0.33747779751332146,0.8053097345132744,44.0,19.72,6.44,5.44,13.4,22.28,97.32,0.44,0,0
10818,2015-12-16,Portland,Oklahoma City,500.0,-700.0,11.0,0.4482758620689655,0.358356940509915,0.7310344827586207,45.5,20.807692307692307,6.3076923076923075,4.1923076923076925,14.76923076923077,22.192307692307693,102.03846153846153,0.4230769230769231,0.46875,0.36553030303030304,0.793918918918919,47.916666666666664,21.291666666666668,7.583333333333333,6.666666666666667,15.833333333333334,20.958333333333332,107.625,0.6666666666666666,0,0
10819,2015-12-16,Atlanta,Philadelphia,-2500.0,1100.0,-13.5,0.44993013507219376,0.34104046242774566,0.7981132075471699,41.15384615384615,24.96153846153846,9.346153846153847,5.5,14.346153846153847,17.807692307692307,99.65384615384616,0.5384615384615384,0.41237600377893247,0.3204022988505747,0.7005444646098004,41.96153846153846,18.807692307692307,8.0,6.8076923076923075,17.192307692307693,21.423076923076923,90.57692307692308,0.038461538461538464,1,1
10820,2015-12-16,Oklahoma City,Portland,-700.0,500.0,-11.0,0.46875,0.36553030303030304,0.793918918918919,47.916666666666664,21.291666666666668,7.583333333333333,6.666666666666667,15.833333333333334,20.958333333333332,107.625,0.6666666666666666,0.4482758620689655,0.358356940509915,0.7310344827586207,45.5,20.807692307692307,6.3076923076923075,4.1923076923076925,14.76923076923077,22.192307692307693,102.03846153846153,0.4230769230769231,1,1
10821,2015-12-16,Washington,San Antonio,900.0,-1600.0,13.0,0.4475051975051975,0.3538732394366197,0.7472727272727273,40.65217391304348,22.608695652173914,8.869565217391305,3.5217391304347827,15.347826086956522,20.130434782608695,101.47826086956522,0.43478260869565216,0.4805802526906879,0.3711967545638945,0.782,46.38461538461539,25.076923076923077,8.23076923076923,5.653846153846154,13.923076923076923,16.846153846153847,101.07692307692308,0.8076923076923077,0,0
10822,2015-12-16,New Orleans,Utah,135.0,-155.0,3.0,0.4427108727450024,0.35175879396984927,0.782608695652174,42.083333333333336,21.666666666666668,7.375,4.875,13.5,21.958333333333332,101.66666666666667,0.25,0.4376321353065539,0.3628865979381443,0.7384898710865562,42.78260869565217,18.391304347826086,8.478260869565217,4.826086956521739,14.043478260869565,22.434782608695652,97.08695652173913,0.43478260869565216,0,1
10823,2015-12-16,San Antonio,Washington,-1600.0,900.0,-13.0,0.4805802526906879,0.3711967545638945,0.782,46.38461538461539,25.076923076923077,8.23076923076923,5.653846153846154,13.923076923076923,16.846153846153847,101.07692307692308,0.8076923076923077,0.4475051975051975,0.3538732394366197,0.7472727272727273,40.65217391304348,22.608695652173914,8.869565217391305,3.5217391304347827,15.347826086956522,20.130434782608695,101.47826086956522,0.43478260869565216,1,1
10824,2015-12-17,Oklahoma City,Cleveland,110.0,-130.0,2.0,0.4692054536906441,0.35977859778597787,0.7917329093799682,48.04,20.96,7.52,6.72,15.92,20.92,107.56,0.68,0.45646437994722955,0.3603174603174603,0.7222222222222222,45.130434782608695,22.608695652173914,6.434782608695652,3.869565217391304,14.26086956521739,20.47826086956522,101.47826086956522,0.6956521739130435,0,0
10825,2015-12-17,LA Lakers,Houston,200.0,-240.0,6.0,0.4142122487143525,0.32601880877742945,0.7817258883248731,43.32,18.44,7.44,4.6,13.92,20.76,97.68,0.16,0.43452380952380953,0.34019370460048426,0.7229080932784636,42.80769230769231,21.46153846153846,10.884615384615385,5.346153846153846,16.46153846153846,21.653846153846153,104.07692307692308,0.46153846153846156,1,0
10826,2015-12-17,Houston,LA Lakers,-240.0,200.0,-6.0,0.43452380952380953,0.34019370460048426,0.7229080932784636,42.80769230769231,21.46153846153846,10.884615384615385,5.346153846153846,16.46153846153846,21.653846153846153,104.07692307692308,0.46153846153846156,0.4142122487143525,0.32601880877742945,0.7817258883248731,43.32,18.44,7.44,4.6,13.92,20.76,97.68,0.16,0,1
10827,2015-12-17,Cleveland,Oklahoma City,-130.0,110.0,-2.0,0.45646437994722955,0.3603174603174603,0.7222222222222222,45.130434782608695,22.608695652173914,6.434782608695652,3.869565217391304,14.26086956521739,20.47826086956522,101.47826086956522,0.6956521739130435,0.4692054536906441,0.35977859778597787,0.7917329093799682,48.04,20.96,7.52,6.72,15.92,20.92,107.56,0.68,1,1
10828,2015-12-18,Boston,Atlanta,-165.0,145.0,-4.0,0.43245576176089773,0.3319672131147541,0.7862318840579711,43.80769230769231,24.307692307692307,10.23076923076923,4.769230769230769,15.0,21.846153846153847,103.11538461538461,0.5384615384615384,0.4557303370786517,0.3450210378681627,0.8014440433212996,40.55555555555556,25.22222222222222,9.407407407407407,5.555555555555555,14.25925925925926,17.925925925925927,100.66666666666667,0.5555555555555556,1,0
10829,2015-12-18,Atlanta,Boston,145.0,-165.0,4.0,0.4557303370786517,0.3450210378681627,0.8014440433212996,40.55555555555556,25.22222222222222,9.407407407407407,5.555555555555555,14.25925925925926,17.925925925925927,100.66666666666667,0.5555555555555556,0.43245576176089773,0.3319672131147541,0.7862318840579711,43.80769230769231,24.307692307692307,10.23076923076923,4.769230769230769,15.0,21.846153846153847,103.11538461538461,0.5384615384615384,0,1
10830,2015-12-18,Detroit,Chicago,170.0,-190.0,4.5,0.42526315789473684,0.32951289398280803,0.6676514032496307,47.148148148148145,18.074074074074073,8.407407407407407,3.4444444444444446,13.62962962962963,18.814814814814813,100.07407407407408,0.5555555555555556,0.42493765586034915,0.3668639053254438,0.7569169960474308,48.69565217391305,22.608695652173914,6.565217391304348,6.130434782608695,13.652173913043478,18.608695652173914,98.82608695652173,0.6521739130434783,0,1
10831,2015-12-18,Memphis,Dallas,115.0,-135.0,2.0,0.4316123188405797,0.31769722814498935,0.8150375939849624,40.888888888888886,21.074074074074073,8.37037037037037,4.074074074074074,13.481481481481481,21.444444444444443,96.18518518518519,0.5185185185185185,0.4389908256880734,0.32447552447552447,0.7854785478547854,44.46153846153846,21.307692307692307,7.038461538461538,3.5384615384615383,13.23076923076923,19.653846153846153,100.84615384615384,0.5384615384615384,0,0
10832,2015-12-18,Utah,Denver,-220.0,190.0,-5.5,0.4389994895354773,0.36237623762376237,0.7412587412587412,42.416666666666664,18.333333333333332,8.291666666666666,4.791666666666667,13.958333333333334,22.333333333333332,96.95833333333333,0.4166666666666667,0.43218720152817575,0.342512908777969,0.7508474576271187,44.6,22.16,7.48,4.88,14.84,20.32,98.08,0.44,1,1
10833,2015-12-18,Chicago,Detroit,-190.0,170.0,-4.5,0.42493765586034915,0.3668639053254438,0.7569169960474308,48.69565217391305,22.608695652173914,6.565217391304348,6.130434782608695,13.652173913043478,18.608695652173914,98.82608695652173,0.6521739130434783,0.42526315789473684,0.32951289398280803,0.6676514032496307,47.148148148148145,18.074074074074073,8.407407407407407,3.4444444444444446,13.62962962962963,18.814814814814813,100.07407407407408,0.5555555555555556,1,0
10834,2015-12-18,Milwaukee,Golden State,2000.0,-9900.0,19.0,0.44706951385733756,0.35456475583864117,0.7775800711743772,40.22222222222222,23.14814814814815,7.814814814814815,5.0,14.62962962962963,22.88888888888889,95.25925925925925,0.37037037037037035,0.4882795223352499,0.42661691542288555,0.7487765089722676,47.19230769230769,28.76923076923077,8.538461538461538,6.653846153846154,15.73076923076923,21.23076923076923,115.76923076923077,0.9615384615384616,0,0
10835,2015-12-18,San Antonio,LA Clippers,-340.0,280.0,-7.5,0.48243243243243245,0.37087378640776697,0.7820267686424475,46.25925925925926,25.22222222222222,8.296296296296296,5.777777777777778,13.814814814814815,17.0,101.55555555555556,0.8148148148148148,0.4561157796451914,0.34219269102990035,0.6805369127516778,42.84615384615385,22.884615384615383,7.115384615384615,5.3076923076923075,13.153846153846153,21.307692307692307,102.57692307692308,0.6153846153846154,1,1
10836,2015-12-18,Dallas,Memphis,-135.0,115.0,-2.0,0.4389908256880734,0.32447552447552447,0.7854785478547854,44.46153846153846,21.307692307692307,7.038461538461538,3.5384615384615383,13.23076923076923,19.653846153846153,100.84615384615384,0.5384615384615384,0.4316123188405797,0.31769722814498935,0.8150375939849624,40.888888888888886,21.074074074074073,8.37037037037037,4.074074074074074,13.481481481481481,21.444444444444443,96.18518518518519,0.5185185185185185,1,1
10837,2015-12-18,Toronto,Miami,170.0,-190.0,4.5,0.4360971140632158,0.3453355155482815,0.7911479944674965,43.592592592592595,17.74074074074074,8.88888888888889,4.518518518518518,13.222222222222221,19.962962962962962,99.51851851851852,0.5925925925925926,0.46129374337221635,0.31601731601731603,0.7246127366609294,43.666666666666664,19.583333333333332,6.458333333333333,7.166666666666667,13.666666666666666,17.833333333333332,96.125,0.625,0,1
10838,2015-12-18,Golden State,Milwaukee,-9900.0,2000.0,-19.0,0.4882795223352499,0.42661691542288555,0.7487765089722676,47.19230769230769,28.76923076923077,8.538461538461538,6.653846153846154,15.73076923076923,21.23076923076923,115.76923076923077,0.9615384615384616,0.44706951385733756,0.35456475583864117,0.7775800711743772,40.22222222222222,23.14814814814815,7.814814814814815,5.0,14.62962962962963,22.88888888888889,95.25925925925925,0.37037037037037035,1,1
10839,2015-12-18,Sacramento,Minnesota,-135.0,115.0,-2.5,0.45500692201199816,0.36713286713286714,0.7238562091503268,44.4,24.28,8.36,3.88,16.0,21.2,105.0,0.4,0.44583533943187287,0.33093525179856115,0.8074179743223966,44.24,20.88,7.0,4.8,14.32,23.08,102.24,0.36,0,0
10840,2015-12-18,Philadelphia,New York,210.0,-250.0,6.5,0.41605839416058393,0.3254847645429363,0.6991304347826087,41.592592592592595,18.85185185185185,7.888888888888889,6.62962962962963,17.37037037037037,21.40740740740741,91.14814814814815,0.037037037037037035,0.42550274223034734,0.339041095890411,0.8067226890756303,44.23076923076923,20.03846153846154,6.269230769230769,5.615384615384615,13.423076923076923,22.076923076923077,97.6923076923077,0.46153846153846156,1,0
10841,2015-12-18,Portland,Orlando,170.0,-190.0,4.5,0.4442508710801394,0.36065573770491804,0.7341137123745819,45.55555555555556,20.51851851851852,6.296296296296297,4.148148148148148,14.88888888888889,22.40740740740741,101.5925925925926,0.4074074074074074,0.4434782608695652,0.35714285714285715,0.7717842323651453,45.2,22.28,8.48,5.48,14.48,21.76,100.6,0.56,0,0
10842,2015-12-18,New York,Philadelphia,-250.0,210.0,-6.5,0.42550274223034734,0.339041095890411,0.8067226890756303,44.23076923076923,20.03846153846154,6.269230769230769,5.615384615384615,13.423076923076923,22.076923076923077,97.6923076923077,0.46153846153846156,0.41605839416058393,0.3254847645429363,0.6991304347826087,41.592592592592595,18.85185185185185,7.888888888888889,6.62962962962963,17.37037037037037,21.40740740740741,91.14814814814815,0.037037037037037035,0,1
10843,2015-12-18,Orlando,Portland,-190.0,170.0,-4.5,0.4434782608695652,0.35714285714285715,0.7717842323651453,45.2,22.28,8.48,5.48,14.48,21.76,100.6,0.56,0.4442508710801394,0.36065573770491804,0.7341137123745819,45.55555555555556,20.51851851851852,6.296296296296297,4.148148148148148,14.88888888888889,22.40740740740741,101.5925925925926,0.4074074074074074,1,1
10844,2015-12-18,Minnesota,Sacramento,115.0,-135.0,2.5,0.44583533943187287,0.33093525179856115,0.8074179743223966,44.24,20.88,7.0,4.8,14.32,23.08,102.24,0.36,0.45500692201199816,0.36713286713286714,0.7238562091503268,44.4,24.28,8.36,3.88,16.0,21.2,105.0,0.4,1,1
10845,2015-12-18,LA Clippers,San Antonio,280.0,-340.0,7.5,0.4561157796451914,0.34219269102990035,0.6805369127516778,42.84615384615385,22.884615384615383,7.115384615384615,5.3076923076923075,13.153846153846153,21.307692307692307,102.57692307692308,0.6153846153846154,0.48243243243243245,0.37087378640776697,0.7820267686424475,46.25925925925926,25.22222222222222,8.296296296296296,5.777777777777778,13.814814814814815,17.0,101.55555555555556,0.8148148148148148,0,0
10846,2015-12-18,Miami,Toronto,-190.0,170.0,-4.5,0.46129374337221635,0.31601731601731603,0.7246127366609294,43.666666666666664,19.583333333333332,6.458333333333333,7.166666666666667,13.666666666666666,17.833333333333332,96.125,0.625,0.4360971140632158,0.3453355155482815,0.7911479944674965,43.592592592592595,17.74074074074074,8.88888888888889,4.518518518518518,13.222222222222221,19.962962962962962,99.51851851851852,0.5925925925925926,1,0
10847,2015-12-18,Denver,Utah,190.0,-220.0,5.5,0.43218720152817575,0.342512908777969,0.7508474576271187,44.6,22.16,7.48,4.88,14.84,20.32,98.08,0.44,0.4389994895354773,0.36237623762376237,0.7412587412587412,42.416666666666664,18.333333333333332,8.291666666666666,4.791666666666667,13.958333333333334,22.333333333333332,96.95833333333333,0.4166666666666667,0,0
10848,2015-12-19,New York,Chicago,-135.0,115.0,-2.0,0.4271887373515178,0.3383084577114428,0.8041733547351525,44.407407407407405,20.185185185185187,6.333333333333333,5.62962962962963,13.481481481481481,21.962962962962962,98.03703703703704,0.48148148148148145,0.4244705882352941,0.3610586011342155,0.7672727272727272,49.25,22.541666666666668,6.5,6.25,13.75,19.291666666666668,100.70833333333333,0.625,1,1
10849,2015-12-19,LA Clippers,Houston,-140.0,120.0,-2.5,0.45754290876242093,0.3450479233226837,0.6777070063694267,42.629629629629626,22.88888888888889,7.074074074074074,5.407407407407407,13.037037037037036,21.333333333333332,102.74074074074075,0.5925925925925926,0.4326584507042254,0.3418903150525088,0.7185473411154345,43.22222222222222,21.48148148148148,10.814814814814815,5.444444444444445,16.333333333333332,21.48148148148148,104.18518518518519,0.48148148148148145,0,0
10850,2015-12-19,Memphis,Indiana,-105.0,-115.0,1.0,0.42963286713286714,0.31893004115226337,0.818577648766328,40.82142857142857,20.785714285714285,8.464285714285714,4.035714285714286,13.428571428571429,21.357142857142858,95.89285714285714,0.5,0.44470477975632616,0.3819672131147541,0.7565359477124183,43.96,20.52,8.92,4.16,14.48,19.2,103.76,0.64,1,1
10851,2015-12-19,Houston,LA Clippers,120.0,-140.0,2.5,0.4326584507042254,0.3418903150525088,0.7185473411154345,43.22222222222222,21.48148148148148,10.814814814814815,5.444444444444445,16.333333333333332,21.48148148148148,104.18518518518519,0.48148148148148145,0.45754290876242093,0.3450479233226837,0.6777070063694267,42.629629629629626,22.88888888888889,7.074074074074074,5.407407407407407,13.037037037037036,21.333333333333332,102.74074074074075,0.5925925925925926,1,1
10852,2015-12-19,Oklahoma City,LA Lakers,-5000.0,1700.0,-16.0,0.46933212176283506,0.35765124555160144,0.7945205479452054,47.57692307692308,21.03846153846154,7.5,6.730769230769231,15.76923076923077,20.884615384615383,107.26923076923077,0.6538461538461539,0.41475483580746736,0.3217522658610272,0.7750410509031199,43.42307692307692,18.576923076923077,7.346153846153846,4.615384615384615,13.923076923076923,21.0,97.26923076923077,0.15384615384615385,1,1
10853,2015-12-19,Indiana,Memphis,-115.0,-105.0,-1.0,0.44470477975632616,0.3819672131147541,0.7565359477124183,43.96,20.52,8.92,4.16,14.48,19.2,103.76,0.64,0.42963286713286714,0.31893004115226337,0.818577648766328,40.82142857142857,20.785714285714285,8.464285714285714,4.035714285714286,13.428571428571429,21.357142857142858,95.89285714285714,0.5,0,0
10854,2015-12-19,Chicago,New York,115.0,-135.0,2.0,0.4244705882352941,0.3610586011342155,0.7672727272727272,49.25,22.541666666666668,6.5,6.25,13.75,19.291666666666668,100.70833333333333,0.625,0.4271887373515178,0.3383084577114428,0.8041733547351525,44.407407407407405,20.185185185185187,6.333333333333333,5.62962962962963,13.481481481481481,21.962962962962962,98.03703703703704,0.48148148148148145,0,0
10855,2015-12-19,LA Lakers,Oklahoma City,1700.0,-5000.0,16.0,0.41475483580746736,0.3217522658610272,0.7750410509031199,43.42307692307692,18.576923076923077,7.346153846153846,4.615384615384615,13.923076923076923,21.0,97.26923076923077,0.15384615384615385,0.46933212176283506,0.35765124555160144,0.7945205479452054,47.57692307692308,21.03846153846154,7.5,6.730769230769231,15.76923076923077,20.884615384615383,107.26923076923077,0.6538461538461539,0,0
10856,2015-12-20,Orlando,Atlanta,100.0,-120.0,1.5,0.44424856765094756,0.35144312393887944,0.7680311890838206,45.30769230769231,22.153846153846153,8.576923076923077,5.461538461538462,14.423076923076923,21.615384615384617,100.65384615384616,0.5769230769230769,0.4561175961954172,0.34106412005457026,0.8010291595197255,40.607142857142854,25.142857142857142,9.464285714285714,5.5,14.178571428571429,18.285714285714285,100.96428571428571,0.5714285714285714,1,0
10857,2015-12-20,Philadelphia,Cleveland,1700.0,-5000.0,16.5,0.4182459233142353,0.3230563002680965,0.6925619834710743,41.392857142857146,18.714285714285715,7.857142857142857,6.571428571428571,17.285714285714285,21.428571428571427,91.35714285714286,0.03571428571428571,0.4568835098335855,0.3626707132018209,0.7233644859813084,45.0,22.875,6.416666666666667,3.75,14.333333333333334,20.541666666666668,101.58333333333333,0.7083333333333334,0,0
10858,2015-12-20,New Orleans,Denver,-105.0,-115.0,1.0,0.441002277904328,0.35,0.7932773109243697,41.61538461538461,21.03846153846154,7.461538461538462,4.846153846153846,13.653846153846153,22.076923076923077,101.23076923076923,0.2692307692307692,0.43074091118269675,0.3366174055829228,0.7528455284552845,44.57692307692308,21.884615384615383,7.576923076923077,4.846153846153846,14.807692307692308,20.307692307692307,97.6923076923077,0.4230769230769231,0,1
10859,2015-12-20,Portland,Miami,170.0,-200.0,5.0,0.44406922752216127,0.3599476439790576,0.7339743589743589,45.42857142857143,20.535714285714285,6.178571428571429,4.071428571428571,15.035714285714286,22.428571428571427,101.32142857142857,0.39285714285714285,0.461734693877551,0.3182751540041068,0.7290969899665551,43.28,19.56,6.36,7.12,13.64,17.88,96.04,0.6,0,0
10860,2015-12-20,Denver,New Orleans,-115.0,-105.0,-1.0,0.43074091118269675,0.3366174055829228,0.7528455284552845,44.57692307692308,21.884615384615383,7.576923076923077,4.846153846153846,14.807692307692308,20.307692307692307,97.6923076923077,0.4230769230769231,0.441002277904328,0.35,0.7932773109243697,41.61538461538461,21.03846153846154,7.461538461538462,4.846153846153846,13.653846153846153,22.076923076923077,101.23076923076923,0.2692307692307692,1,0
10861,2015-12-20,Atlanta,Orlando,-120.0,100.0,-1.5,0.4561175961954172,0.34106412005457026,0.8010291595197255,40.607142857142854,25.142857142857142,9.464285714285714,5.5,14.178571428571429,18.285714285714285,100.96428571428571,0.5714285714285714,0.44424856765094756,0.35144312393887944,0.7680311890838206,45.30769230769231,22.153846153846153,8.576923076923077,5.461538461538462,14.423076923076923,21.615384615384617,100.65384615384616,0.5769230769230769,0,1
10862,2015-12-20,Cleveland,Philadelphia,-5000.0,1700.0,-16.5,0.4568835098335855,0.3626707132018209,0.7233644859813084,45.0,22.875,6.416666666666667,3.75,14.333333333333334,20.541666666666668,101.58333333333333,0.7083333333333334,0.4182459233142353,0.3230563002680965,0.6925619834710743,41.392857142857146,18.714285714285715,7.857142857142857,6.571428571428571,17.285714285714285,21.428571428571427,91.35714285714286,0.03571428571428571,1,1
10863,2015-12-20,Miami,Portland,-200.0,170.0,-5.0,0.461734693877551,0.3182751540041068,0.7290969899665551,43.28,19.56,6.36,7.12,13.64,17.88,96.04,0.6,0.44406922752216127,0.3599476439790576,0.7339743589743589,45.42857142857143,20.535714285714285,6.178571428571429,4.071428571428571,15.035714285714286,22.428571428571427,101.32142857142857,0.39285714285714285,1,1
